datetime,time,cpu temperature,humidity,pressure,temperature (humidity),temperature (pressure),orientation radians pitch,orientation radians yaw,orientation radians roll,orientation degrees pitch,orientation degrees yaw,orientation degrees roll,compass raw x,compass raw y,compass raw z,gyroscope raw x,gyroscope raw y,gyroscope raw z,accelerometer raw x,accelerometer raw y,accelerometer raw z,joystick up,joystick down,joystick right,joystick left,joystick button
2016-03-28 12:39:03.214841,1459168743.214914,47.615,33.361515045166016,994.116943359375,34.12370300292969,33.92708206176758,-0.001678266329690814,3.0759518146514893,0.026444122195243835,359.9061867714506,176.2324726627773,1.511242426393438,-28.08980369567871,-1.6072889566421509,19.674184799194336,0.0019381418824195862,-0.0005693882703781128,-0.00011720065958797932,0.0026669050566852093,0.025007635354995728,0.999400794506073,0,0,0,0,0
2016-03-28 12:39:04.172959,1459168744.173015,47.615,31.769079208374023,994.098388671875,34.181095123291016,33.922916412353516,-0.0016168563161045313,3.074902057647705,0.02565939538180828,359.9055997286976,176.15596088369483,1.4676833218485048,-28.08892822265625,-1.8031498193740845,19.672409057617188,0.0022433847188949585,0.0006516873836517334,0.00109101424459368,0.002424459205940366,0.025007635354995728,0.999400794506073,0,0,0,0,0
2016-03-28 12:39:05.209533,1459168745.209609,47.615,33.65010070800781,994.106689453125,34.2193603515625,33.922916412353516,-0.0013936657924205065,3.067272424697876,0.025835569947957993,359.9235347582513,175.73580862709065,1.4842255064097467,-28.486623764038086,-1.7027872800827026,20.01258659362793,0.00040858983993530273,0.0024825185537338257,0.0010960160288959742,0.0007273377268575132,0.025736013427376747,0.999400794506073,0,0,0,0,0
2016-03-28 12:39:06.173726,1459168746.173759,48.692,31.904680252075195,994.09521484375,34.181095123291016,33.91875076293945,-0.0014580534771084785,3.062197208404541,0.02579568885266781,359.9161158721419,175.44105864364792,1.4785174959760259,-28.291717529296875,-1.982569932937622,20.042980194091797,-0.0023419708013534546,-0.001183442771434784,-0.00014642300084233284,0.0016971214208751917,0.02476484328508377,0.999400794506073,0,0,0,0,0
2016-03-28 12:39:07.212566,1459168747.212635,48.154,32.906036376953125,994.1083984375,34.181095123291016,33.929168701171875,-0.0015152780106291175,3.065173625946045,0.02557806484401226,359.91322087911993,175.62137563773626,1.4629435974513392,-28.12466812133789,-1.7465829849243164,19.547645568847656,-0.0002050548791885376,-0.0008785724639892578,-0.0007575422059744596,0.001939567388035357,0.02549321949481964,0.9991570711135864,0,0,0,0,0
2016-03-28 12:39:08.210175,1459168748.210244,48.154,32.0333251953125,994.10107421875,34.181095123291016,33.922916412353516,-0.0018483492312952876,3.0663771629333496,0.025680765509605408,359.8960539123425,175.69340681272323,1.4724959371707191,-28.146381378173828,-1.5086982250213623,19.571985244750977,-0.0005127489566802979,0.00034336745738983154,0.00015148555394262075,0.001939567388035357,0.02476484328508377,0.9991570711135864,0,0,0,0,0
2016-03-28 12:39:09.171871,1459168749.171927,47.615,32.276710510253906,994.128662109375,34.2193603515625,33.914581298828125,-0.0014203981263563037,3.065591335296631,0.02583553083240986,359.91777712222444,175.6472620546906,1.4788869665214412,-28.39455795288086,-1.6418616771697998,19.341201782226562,0.0013183951377868652,0.0006470903754234314,-0.0007712901569902897,0.0016971214208751917,0.02549321949481964,0.9991570711135864,0,0,0,0,0
2016-03-28 12:39:10.181032,1459168750.181105,48.154,32.44708251953125,994.120361328125,34.27675247192383,33.92708206176758,-0.0017295911675319076,3.062880039215088,0.02585211768746376,359.9006747554295,175.48153434466943,1.4793190827081504,-28.622774124145508,-1.9868981838226318,20.144573211669922,0.0007065907120704651,0.00339575856924057,-0.00016671547200530767,0.001212229602970183,0.02476484328508377,1.0001319646835327,0,0,0,0,0
2016-03-28 12:39:11.211965,1459168751.212029,47.615,31.94292640686035,994.124267578125,34.200225830078125,33.922916412353516,-0.0014401035150513053,3.0588133335113525,0.026251791045069695,359.9171857105516,175.29534338789486,1.5021550731461475,-28.547956466674805,-1.287832498550415,19.52226448059082,-0.0014342814683914185,0.0006457269191741943,0.0004637844394892454,0.0014546754537150264,0.02403646521270275,0.9991570711135864,0,0,0,0,0
2016-03-28 12:39:12.214758,1459168752.214882,47.615,31.643909454345703,994.138671875,34.161964416503906,33.929168701171875,-0.0016532078152522445,3.065433979034424,0.026223892346024513,359.9075509149743,175.65217979089303,1.500925318930428,-28.46403694152832,-1.4167160987854004,19.484907150268555,9.050220251083374e-05,0.0006448850035667419,0.0025951839052140713,0.0014546754537150264,0.02476484328508377,0.9991570711135864,0,0,0,0,0
